station,distance_km,time_s,amplitude
CI.SRT,16.1757,42.3305,-1.30129e+09
CI.SRT,16.1757,42.3805,-1.30104e+09
CI.SRT,16.1757,42.4305,-1.30094e+09
CI.SRT,16.1757,42.4805,-1.30076e+09
CI.SRT,16.1757,42.5305,-1.30028e+09
CI.SRT,16.1757,42.5805,-1.30004e+09
CI.SRT,16.1757,42.6305,-1.30017e+09
CI.SRT,16.1757,42.6805,-1.29988e+09
CI.SRT,16.1757,42.7305,-1.30019e+09
CI.SRT,16.1757,42.7805,-1.29978e+09
CI.SRT,16.1757,42.8305,-1.29909e+09
CI.SRT,16.1757,42.8805,-1.52937e+06
CI.SRT,16.1757,42.9305,-1.83064e+06
CI.SRT,16.1757,42.9805,-2.18704e+06
CI.SRT,16.1757,43.0305,-2.52922e+06
CI.SRT,16.1757,43.0805,-2.29672e+06
CI.SRT,16.1757,43.1305,-2.36519e+06
CI.SRT,16.1757,43.1805,-2.22085e+06
CI.SRT,16.1757,43.2305,-5.18265e+08
CI.SRT,16.1757,43.2805,-5.18222e+08
CI.SRT,16.1757,43.3305,-5.1824e+08
CI.SRT,16.1757,43.3805,-5.18042e+08
CI.SRT,16.1757,43.4305,2.98237e+08
CI.SRT,16.1757,43.4805,2.98151e+08
CI.SRT,16.1757,43.5305,2.98229e+08
CI.SRT,16.1757,43.5805,2.98304e+08
CI.SRT,16.1757,43.6305,2.9843e+08
CI.SRT,16.1757,43.6805,2.98153e+08
CI.SRT,16.1757,43.7305,2.97869e+08
CI.SRT,16.1757,43.7805,2.97916e+08
CI.SRT,16.1757,43.8305,1.12649e+09
CI.SRT,16.1757,43.8805,1.12652e+09
CI.SRT,16.1757,43.9305,1.12651e+09
CI.SRT,16.1757,43.9805,1.12664e+09
CI.SRT,16.1757,44.0305,1.12714e+09
CI.SRT,16.1757,44.0805,1.12735e+09
CI.SRT,16.1757,44.1305,1.12708e+09
CI.SRT,16.1757,44.1805,1.12668e+09
CI.SRT,16.1757,44.2305,1.12706e+09
CI.SRT,16.1757,44.2805,1.12752e+09
CI.SRT,16.1757,44.3305,1.12786e+09
CI.SRT,16.1757,44.3805,1.12826e+09
CI.SRT,16.1757,44.4305,1.12865e+09
CI.SRT,16.1757,44.4805,1.12905e+09
CI.SRT,16.1757,44.5305,1.12956e+09
CI.SRT,16.1757,44.5805,1.13006e+09
CI.SRT,16.1757,44.6305,1.13073e+09
CI.SRT,16.1757,44.6805,1.13157e+09
CI.SRT,16.1757,44.7305,1.1319e+09
CI.SRT,16.1757,44.7805,1.13243e+09
CI.SRT,16.1757,44.8305,-1.70007e+09
CI.SRT,16.1757,44.8805,-1.70008e+09
CI.SRT,16.1757,44.9305,-1.7002e+09
CI.SRT,16.1757,44.9805,-1.69986e+09
CI.SRT,16.1757,45.0305,-1.69979e+09
CI.SRT,16.1757,45.0805,1.5829e+09
CI.SRT,16.1757,45.1305,1.58288e+09
CI.SRT,16.1757,45.1805,1.58254e+09
CI.SRT,16.1757,45.2305,1.582e+09
CI.SRT,16.1757,45.2805,1.58171e+09
CI.SRT,16.1757,45.3305,1.58119e+09
CI.SRT,16.1757,45.3805,1.5813e+09
CI.SRT,16.1757,45.4305,1.58078e+09
CI.SRT,16.1757,45.4805,1.58006e+09
CI.SRT,16.1757,45.5305,1.57932e+09
CI.SRT,16.1757,45.5805,1.57928e+09
CI.SRT,16.1757,45.6305,1.57901e+09
CI.SRT,16.1757,45.6805,1.57866e+09
CI.SRT,16.1757,45.7305,1.57798e+09
CI.SRT,16.1757,45.7805,1.57706e+09
CI.SRT,16.1757,45.8305,1.57717e+09
CI.SRT,16.1757,45.8805,1.57726e+09
CI.SRT,16.1757,45.9305,1.57705e+09
CI.SRT,16.1757,45.9805,1.57661e+09
CI.SRT,16.1757,46.0305,1.57701e+09
CI.SRT,16.1757,46.0805,1.57695e+09
CI.SRT,16.1757,46.1305,1.57678e+09
CI.SRT,16.1757,46.1805,1.57665e+09
CI.SRT,16.1757,46.2305,1.57674e+09
CI.SRT,16.1757,46.2805,1.57664e+09
CI.SRT,16.1757,46.3305,1.57588e+09
CI.SRT,16.1757,46.3805,1.57655e+09
CI.SRT,16.1757,46.4305,1.57602e+09
CI.SRT,16.1757,46.4805,1.57573e+09
CI.SRT,16.1757,46.5305,1.57601e+09
CI.SRT,16.1757,46.5805,1.57579e+09
CI.SRT,16.1757,46.6305,1.57598e+09
CI.SRT,16.1757,46.6805,1.57612e+09
CI.SRT,16.1757,46.7305,1.57662e+09
CI.SRT,16.1757,46.7805,1.57702e+09
CI.SRT,16.1757,46.8305,1.57737e+09
CI.SRT,16.1757,46.8805,1.57726e+09
CI.SRT,16.1757,46.9305,1.57759e+09
CI.SRT,16.1757,46.9805,1.57762e+09
CI.SRT,16.1757,47.0305,1.57763e+09
CI.SRT,16.1757,47.0805,1.578e+09
CI.SRT,16.1757,47.1305,1.57815e+09
CI.SRT,16.1757,47.1805,1.57784e+09
CI.SRT,16.1757,47.2305,1.57834e+09
CI.SRT,16.1757,47.2805,1.57843e+09
CI.SRT,16.1757,47.3305,1.57874e+09
CI.SRT,16.1757,47.3805,1.57907e+09
CI.SRT,16.1757,47.4305,1.57894e+09
CI.SRT,16.1757,47.4805,1.57879e+09
CI.SRT,16.1757,47.5305,1.57863e+09
CI.SRT,16.1757,47.5805,1.57859e+09
CI.SRT,16.1757,47.6305,1.57838e+09
CI.SRT,16.1757,47.6805,1.57826e+09
CI.SRT,16.1757,47.7305,1.57817e+09
CI.SRT,16.1757,47.7805,1.57795e+09
CI.SRT,16.1757,47.8305,1.57762e+09
CI.SRT,16.1757,47.8805,1.5772e+09
CI.SRT,16.1757,47.9305,1.57774e+09
CI.SRT,16.1757,47.9805,1.57768e+09
CI.SRT,16.1757,48.0305,1.57761e+09
CI.SRT,16.1757,48.0805,1.5778e+09
CI.SRT,16.1757,48.1305,1.57771e+09
CI.SRT,16.1757,48.1805,1.57759e+09
CI.SRT,16.1757,48.2305,1.5775e+09
CI.SRT,16.1757,48.2805,1.57753e+09
CI.SRT,16.1757,48.3305,1.57773e+09
CI.SRT,16.1757,48.3805,1.57762e+09
CI.SRT,16.1757,48.4305,1.5778e+09
CI.SRT,16.1757,48.4805,1.57779e+09
CI.SRT,16.1757,48.5305,1.5773e+09
CI.SRT,16.1757,48.5805,1.57714e+09
CI.SRT,16.1757,48.6305,1.5773e+09
CI.SRT,16.1757,48.6805,1.57705e+09
CI.SRT,16.1757,48.7305,1.57712e+09
CI.SRT,16.1757,48.7805,1.57714e+09
CI.SRT,16.1757,48.8305,1.57695e+09
CI.SRT,16.1757,48.8805,1.57673e+09
CI.SRT,16.1757,48.9305,1.57635e+09
CI.SRT,16.1757,48.9805,1.57592e+09
CI.SRT,16.1757,49.0305,1.57599e+09
CI.SRT,16.1757,49.0805,1.57589e+09
CI.SRT,16.1757,49.1305,1.5757e+09
CI.SRT,16.1757,49.1805,1.57604e+09
CI.SRT,16.1757,49.2305,1.57596e+09
CI.SRT,16.1757,49.2805,1.57613e+09
CI.SRT,16.1757,49.3305,1.57648e+09
CI.SRT,16.1757,49.3805,1.57674e+09
CI.SRT,16.1757,49.4305,1.57712e+09
CI.SRT,16.1757,49.4805,1.57756e+09
CI.SRT,16.1757,49.5305,1.57803e+09
CI.SRT,16.1757,49.5805,1.57868e+09
CI.SRT,16.1757,49.6305,1.57946e+09
CI.SRT,16.1757,49.6805,1.57999e+09
CI.SRT,16.1757,49.7305,1.58025e+09
CI.SRT,16.1757,49.7805,1.58054e+09
CI.SRT,16.1757,49.8305,1.58095e+09
CI.SRT,16.1757,49.8805,1.58085e+09
CI.SRT,16.1757,49.9305,1.58061e+09
CI.SRT,16.1757,49.9805,1.58066e+09
CI.SRT,16.1757,50.0305,1.58046e+09
CI.SRT,16.1757,50.0805,1.58002e+09
CI.SRT,16.1757,50.1305,1.57957e+09
CI.SRT,16.1757,50.1805,1.57897e+09
CI.SRT,16.1757,50.2305,1.57829e+09
CI.SRT,16.1757,50.2805,1.5779e+09
CI.SRT,16.1757,50.3305,1.5778e+09
CI.SRT,16.1757,50.3805,1.57716e+09
CI.SRT,16.1757,50.4305,1.57679e+09
CI.SRT,16.1757,50.4805,1.57657e+09
CI.SRT,16.1757,50.5305,1.57623e+09
CI.SRT,16.1757,50.5805,1.57585e+09
CI.SRT,16.1757,50.6305,1.57602e+09
CI.SRT,16.1757,50.6805,1.57642e+09
CI.SRT,16.1757,50.7305,1.57616e+09
CI.SRT,16.1757,50.7805,1.57625e+09
CI.SRT,16.1757,50.8305,1.57622e+09
CI.SRT,16.1757,50.8805,1.5763e+09
CI.SRT,16.1757,50.9305,1.57608e+09
CI.SRT,16.1757,50.9805,1.57611e+09
CI.SRT,16.1757,51.0305,1.57596e+09
CI.SRT,16.1757,51.0805,1.57559e+09
CI.SRT,16.1757,51.1305,1.57546e+09
CI.SRT,16.1757,51.1805,1.57499e+09
CI.SRT,16.1757,51.2305,8.75354e+08
CI.SRT,16.1757,51.2805,8.75341e+08
CI.SRT,16.1757,51.3305,8.75331e+08
CI.SRT,16.1757,51.3805,8.75448e+08
CI.SRT,16.1757,51.4305,8.75593e+08
CI.SRT,16.1757,51.4805,8.75785e+08
CI.SRT,16.1757,51.5305,8.76271e+08
CI.SRT,16.1757,51.5805,8.76825e+08
CI.SRT,16.1757,51.6305,8.77423e+08
CI.SRT,16.1757,51.6805,8.77929e+08
CI.SRT,16.1757,51.7305,8.78736e+08
CI.SRT,16.1757,51.7805,8.79552e+08
CI.SRT,16.1757,51.8305,8.8004e+08
CI.SRT,16.1757,51.8805,8.8086e+08
CI.SRT,16.1757,51.9305,8.81321e+08
CI.SRT,16.1757,51.9805,8.81581e+08
CI.SRT,16.1757,52.0305,8.81929e+08
CI.SRT,16.1757,52.0805,-1.84307e+09
CI.SRT,16.1757,52.1305,-1.84301e+09
CI.SRT,16.1757,52.1805,-1.84311e+09
CI.SRT,16.1757,52.2305,-1.84319e+09
CI.SRT,16.1757,52.2805,-1.84357e+09
CI.SRT,16.1757,52.3305,-1.84392e+09
CI.SRT,16.1757,52.3805,-8.52577e+08
CI.SRT,16.1757,52.4305,-8.5286e+08
CI.SRT,16.1757,52.4805,-8.53476e+08
CI.SRT,16.1757,52.5305,-8.53558e+08
CI.SRT,16.1757,52.5805,-8.53953e+08
CI.SRT,16.1757,52.6305,-8.54555e+08
CI.SRT,16.1757,52.6805,-8.55153e+08
CI.SRT,16.1757,52.7305,-8.55697e+08
CI.SRT,16.1757,52.7805,-8.56318e+08
CI.SRT,16.1757,52.8305,-8.56978e+08
CI.SRT,16.1757,52.8805,-8.57585e+08
CI.SRT,16.1757,52.9305,-8.58083e+08
CI.SRT,16.1757,52.9805,-8.58291e+08
CI.SRT,16.1757,53.0305,-8.58582e+08
CI.SRT,16.1757,53.0805,-8.58765e+08
CI.SRT,16.1757,53.1305,-8.58545e+08
CI.SRT,16.1757,53.1805,-8.58476e+08
CI.SRT,16.1757,53.2305,-8.58635e+08
CI.SRT,16.1757,53.2805,-8.58275e+08
CI.SRT,16.1757,53.3305,-8.5794e+08
CI.SRT,16.1757,53.3805,-8.57645e+08
CI.SRT,16.1757,53.4305,-8.57274e+08
CI.SRT,16.1757,53.4805,-8.56812e+08
CI.SRT,16.1757,53.5305,-8.56532e+08
CI.SRT,16.1757,53.5805,-8.56276e+08
CI.SRT,16.1757,53.6305,-8.55681e+08
CI.SRT,16.1757,53.6805,-8.55267e+08
CI.SRT,16.1757,53.7305,-8.54845e+08
CI.SRT,16.1757,53.7805,-8.54361e+08
CI.SRT,16.1757,53.8305,-8.53734e+08
CI.SRT,16.1757,53.8805,-8.53562e+08
CI.SRT,16.1757,53.9305,-8.53049e+08
CI.SRT,16.1757,53.9805,-8.52674e+08
CI.SRT,16.1757,54.0305,-8.5237e+08
CI.SRT,16.1757,54.0805,-8.52339e+08
CI.SRT,16.1757,54.1305,-8.51954e+08
CI.SRT,16.1757,54.1805,-8.51585e+08
CI.SRT,16.1757,54.2305,-8.51393e+08
CI.SRT,16.1757,54.2805,-8.51144e+08
CI.SRT,16.1757,54.3305,-8.51468e+08
CI.SRT,16.1757,54.3805,-8.51607e+08
CI.SRT,16.1757,54.4305,-8.51422e+08
CI.SRT,16.1757,54.4805,-8.51541e+08
CI.SRT,16.1757,54.5305,-8.52446e+08
CI.SRT,16.1757,54.5805,-8.53115e+08
CI.SRT,16.1757,54.6305,-8.5331e+08
CI.SRT,16.1757,54.6805,-8.5371e+08
CI.SRT,16.1757,54.7305,-8.53827e+08
CI.SRT,16.1757,54.7805,-8.54183e+08
CI.SRT,16.1757,54.8305,-8.54579e+08
CI.SRT,16.1757,54.8805,-8.55072e+08
CI.SRT,16.1757,54.9305,-8.55244e+08
CI.WRC2,20.3167,-5.0195,-22176
CI.WRC2,20.3167,-4.9695,-17438
CI.WRC2,20.3167,-4.9195,-20698
CI.WRC2,20.3167,-4.8695,-20962
CI.WRC2,20.3167,-4.8195,-20747
CI.WRC2,20.3167,-4.7695,-17765
CI.WRC2,20.3167,-4.7195,-20344
CI.WRC2,20.3167,-4.6695,-20151
CI.WRC2,20.3167,-4.6195,-18688
CI.WRC2,20.3167,-4.5695,-20782
CI.WRC2,20.3167,-4.5195,-15241
CI.WRC2,20.3167,-4.4695,-16206
CI.WRC2,20.3167,-4.4195,-15914
CI.WRC2,20.3167,-4.3695,-16544
CI.WRC2,20.3167,-4.3195,-16123
CI.WRC2,20.3167,-4.2695,-16761
CI.WRC2,20.3167,-4.2195,-17300
CI.WRC2,20.3167,-4.1695,-16003
CI.WRC2,20.3167,-4.1195,-19462
CI.WRC2,20.3167,-4.0695,-16985
CI.WRC2,20.3167,-4.0195,-15120
CI.WRC2,20.3167,-3.9695,-20552
CI.WRC2,20.3167,-3.9195,-15595
CI.WRC2,20.3167,-3.8695,-21563
CI.WRC2,20.3167,-3.8195,-10027
CI.WRC2,20.3167,-3.7695,-15635
CI.WRC2,20.3167,-3.7195,-12256
CI.WRC2,20.3167,-3.6695,-10023
CI.WRC2,20.3167,-3.6195,-15401
CI.WRC2,20.3167,-3.5695,-14648
CI.WRC2,20.3167,-3.5195,-13453
CI.WRC2,20.3167,-3.4695,-13964
CI.WRC2,20.3167,-3.4195,-13711
CI.WRC2,20.3167,-3.3695,-11035
CI.WRC2,20.3167,-3.3195,-14176
CI.WRC2,20.3167,-3.2695,-17011
CI.WRC2,20.3167,-3.2195,-11911
CI.WRC2,20.3167,-3.1695,-15744
CI.WRC2,20.3167,-3.1195,-5319
CI.WRC2,20.3167,-3.0695,-9550
CI.WRC2,20.3167,-3.0195,-5003
CI.WRC2,20.3167,-2.9695,-8724
CI.WRC2,20.3167,-2.9195,-1630
CI.WRC2,20.3167,-2.8695,-10330
CI.WRC2,20.3167,-2.8195,-4138
CI.WRC2,20.3167,-2.7695,-3704
CI.WRC2,20.3167,-2.7195,-8451
CI.WRC2,20.3167,-2.6695,2536
CI.WRC2,20.3167,-2.6195,-5128
CI.WRC2,20.3167,-2.5695,192
CI.WRC2,20.3167,-2.5195,-3013
CI.WRC2,20.3167,-2.4695,-3288
CI.WRC2,20.3167,-2.4195,-5003
CI.WRC2,20.3167,-2.3695,-681
CI.WRC2,20.3167,-2.3195,-5315
CI.WRC2,20.3167,-2.2695,-2337
CI.WRC2,20.3167,-2.2195,-5099
CI.WRC2,20.3167,-2.1695,-4559
CI.WRC2,20.3167,-2.1195,1145
CI.WRC2,20.3167,-2.0695,-6647
CI.WRC2,20.3167,-2.0195,-3120
CI.WRC2,20.3167,-1.9695,-1311
CI.WRC2,20.3167,-1.9195,-4411
CI.WRC2,20.3167,-1.8695,-769
CI.WRC2,20.3167,-1.8195,-3850
CI.WRC2,20.3167,-1.7695,-841
CI.WRC2,20.3167,-1.7195,-2081
CI.WRC2,20.3167,-1.6695,-2453
CI.WRC2,20.3167,-1.6195,-1142
CI.WRC2,20.3167,-1.5695,-2427
CI.WRC2,20.3167,-1.5195,-2295
CI.WRC2,20.3167,-1.4695,59
CI.WRC2,20.3167,-1.4195,-802
CI.WRC2,20.3167,-1.3695,-1143
CI.WRC2,20.3167,-1.3195,185
CI.WRC2,20.3167,-1.2695,237
CI.WRC2,20.3167,-1.2195,2414
CI.WRC2,20.3167,-1.1695,1004
CI.WRC2,20.3167,-1.1195,5
CI.WRC2,20.3167,-1.0695,1637
CI.WRC2,20.3167,-1.0195,-167
CI.WRC2,20.3167,-0.9695,-1867
CI.WRC2,20.3167,-0.9195,-538
CI.WRC2,20.3167,-0.8695,-4245
CI.WRC2,20.3167,-0.8195,-3119
CI.WRC2,20.3167,-0.7695,-2284
CI.WRC2,20.3167,-0.7195,-4428
CI.WRC2,20.3167,-0.6695,-5223
CI.WRC2,20.3167,-0.6195,-6744
CI.WRC2,20.3167,-0.5695,-8705
CI.WRC2,20.3167,-0.5195,-6026
CI.WRC2,20.3167,-0.4695,-5826
CI.WRC2,20.3167,-0.4195,-7753
CI.WRC2,20.3167,-0.3695,-8304
CI.WRC2,20.3167,-0.3195,-7688
CI.WRC2,20.3167,-0.2695,-8496
CI.WRC2,20.3167,-0.2195,-7804
CI.WRC2,20.3167,-0.1695,-8721
CI.WRC2,20.3167,-0.1195,-10106
CI.WRC2,20.3167,-0.0695,-7715
CI.WRC2,20.3167,-0.0195,-9246
CI.WRC2,20.3167,0.0305,-8108
CI.WRC2,20.3167,0.0805,-10152
CI.WRC2,20.3167,0.1305,-9301
CI.WRC2,20.3167,0.1805,-12183
CI.WRC2,20.3167,0.2305,-11965
CI.WRC2,20.3167,0.2805,-11644
CI.WRC2,20.3167,0.3305,-11223
CI.WRC2,20.3167,0.3805,-8441
CI.WRC2,20.3167,0.4305,-9785
CI.WRC2,20.3167,0.4805,-9062
CI.WRC2,20.3167,0.5305,-9151
CI.WRC2,20.3167,0.5805,-6388
CI.WRC2,20.3167,0.6305,-7892
CI.WRC2,20.3167,0.6805,-7497
CI.WRC2,20.3167,0.7305,-9619
CI.WRC2,20.3167,0.7805,-9462
CI.WRC2,20.3167,0.8305,-6667
CI.WRC2,20.3167,0.8805,-10189
CI.WRC2,20.3167,0.9305,-9264
CI.WRC2,20.3167,0.9805,-7692
CI.WRC2,20.3167,1.0305,-5352
CI.WRC2,20.3167,1.0805,-5087
CI.WRC2,20.3167,1.1305,-3379
CI.WRC2,20.3167,1.1805,-2563
CI.WRC2,20.3167,1.2305,-4262
CI.WRC2,20.3167,1.2805,-586
CI.WRC2,20.3167,1.3305,-2996
CI.WRC2,20.3167,1.3805,-2556
CI.WRC2,20.3167,1.4305,-2992
CI.WRC2,20.3167,1.4805,-2159
CI.WRC2,20.3167,1.5305,-1134
CI.WRC2,20.3167,1.5805,-1355
CI.WRC2,20.3167,1.6305,-1452
CI.WRC2,20.3167,1.6805,-2676
CI.WRC2,20.3167,1.7305,-2562
CI.WRC2,20.3167,1.7805,-637
CI.WRC2,20.3167,1.8305,-403
CI.WRC2,20.3167,1.8805,-599
CI.WRC2,20.3167,1.9305,-6920
CI.WRC2,20.3167,1.9805,2941
CI.WRC2,20.3167,2.0305,3556
CI.WRC2,20.3167,2.0805,-2288
CI.WRC2,20.3167,2.1305,-1698
CI.WRC2,20.3167,2.1805,232
CI.WRC2,20.3167,2.2305,-511
CI.WRC2,20.3167,2.2805,-6354
CI.WRC2,20.3167,2.3305,-21812
CI.WRC2,20.3167,2.3805,-7794
CI.WRC2,20.3167,2.4305,-20310
CI.WRC2,20.3167,2.4805,-131749
CI.WRC2,20.3167,2.5305,-254634
CI.WRC2,20.3167,2.5805,-201443
CI.WRC2,20.3167,2.6305,-428614
CI.WRC2,20.3167,2.6805,-855398
CI.WRC2,20.3167,2.7305,-1.01804e+06
CI.WRC2,20.3167,2.7805,-1.42114e+06
CI.WRC2,20.3167,2.8305,-1.99179e+06
CI.WRC2,20.3167,2.8805,-2.42738e+06
CI.WRC2,20.3167,2.9305,-1.80663e+06
CI.WRC2,20.3167,2.9805,441243
CI.WRC2,20.3167,3.0305,811369
CI.WRC2,20.3167,3.0805,-1.24524e+06
CI.WRC2,20.3167,3.1305,-3.17413e+06
CI.WRC2,20.3167,3.1805,-2.53905e+06
CI.WRC2,20.3167,3.2305,-3.03403e+06
CI.WRC2,20.3167,3.2805,640369
CI.WRC2,20.3167,3.3305,1.60672e+06
CI.WRC2,20.3167,3.3805,1.65814e+06
CI.WRC2,20.3167,3.4305,-141773
CI.WRC2,20.3167,3.4805,-4.87474e+06
CI.WRC2,20.3167,3.5305,-1.90086e+06
CI.WRC2,20.3167,3.5805,-3.46606e+06
CI.WRC2,20.3167,3.6305,-2.20612e+06
CI.WRC2,20.3167,3.6805,4.51381e+06
CI.WRC2,20.3167,3.7305,6.81235e+06
CI.WRC2,20.3167,3.7805,1.8682e+06
CI.WRC2,20.3167,3.8305,4.49144e+06
CI.WRC2,20.3167,3.8805,2.64093e+06
CI.WRC2,20.3167,3.9305,5.75254e+06
CI.WRC2,20.3167,3.9805,4.81256e+06
CI.WRC2,20.3167,4.0305,5.77962e+06
CI.WRC2,20.3167,4.0805,6.00213e+06
CI.WRC2,20.3167,4.1305,6.57038e+06
CI.WRC2,20.3167,4.1805,4.07092e+06
CI.WRC2,20.3167,4.2305,-3.12154e+06
CI.WRC2,20.3167,4.2805,-165366
CI.WRC2,20.3167,4.3305,2.85858e+06
CI.WRC2,20.3167,4.3805,4.88733e+06
CI.WRC2,20.3167,4.4305,140558
CI.WRC2,20.3167,4.4805,-3.25333e+06
CI.WRC2,20.3167,4.5305,-1.28056e+06
CI.WRC2,20.3167,4.5805,-4.99144e+06
CI.WRC2,20.3167,4.6305,-4.62656e+06
CI.WRC2,20.3167,4.6805,-4.02828e+06
CI.WRC2,20.3167,4.7305,-97257
CI.WRC2,20.3167,4.7805,-3.34441e+06
CI.WRC2,20.3167,4.8305,876782
CI.WRC2,20.3167,4.8805,-838533
CI.WRC2,20.3167,4.9305,5.13542e+06
CI.WRC2,20.3167,4.9805,3.41778e+06
CI.WRC2,20.3167,5.0305,1.33991e+07
CI.WRC2,20.3167,5.0805,-2.17463e+06
CI.WRC2,20.3167,5.1305,4.5095e+06
CI.WRC2,20.3167,5.1805,-4.14107e+06
CI.WRC2,20.3167,5.2305,-4.12249e+06
CI.WRC2,20.3167,5.2805,1.26371e+07
CI.WRC2,20.3167,5.3305,1.21586e+07
CI.WRC2,20.3167,5.3805,1.27794e+07
CI.WRC2,20.3167,5.4305,-5.47016e+06
CI.WRC2,20.3167,5.4805,-4.69758e+06
CI.WRC2,20.3167,5.5305,-4.10685e+06
CI.WRC2,20.3167,5.5805,-3.49414e+06
CI.WRC2,20.3167,5.6305,-1.90149e+07
CI.WRC2,20.3167,5.6805,-2.8037e+06
CI.WRC2,20.3167,5.7305,1.52321e+06
CI.WRC2,20.3167,5.7805,-1.68309e+07
CI.WRC2,20.3167,5.8305,-1.13647e+07
CI.WRC2,20.3167,5.8805,-2.50551e+06
CI.WRC2,20.3167,5.9305,-6.11043e+06
CI.WRC2,20.3167,5.9805,-2.95018e+06
CI.WRC2,20.3167,6.0305,-3.73806e+06
CI.WRC2,20.3167,6.0805,-4.05531e+06
CI.WRC2,20.3167,6.1305,-4.23334e+06
CI.WRC2,20.3167,6.1805,-3.82019e+06
CI.WRC2,20.3167,6.2305,-1.84778e+07
CI.WRC2,20.3167,6.2805,-1.03281e+07
CI.WRC2,20.3167,6.3305,-2.17996e+07
CI.WRC2,20.3167,6.3805,-2.09787e+07
CI.WRC2,20.3167,6.4305,-2.23529e+07
CI.WRC2,20.3167,6.4805,-2.26482e+07
CI.WRC2,20.3167,6.5305,-5.95537e+06
CI.WRC2,20.3167,6.5805,-1.00261e+07
CI.WRC2,20.3167,6.6305,-4.63584e+06
CI.WRC2,20.3167,6.6805,-4.74023e+06
CI.WRC2,20.3167,6.7305,-9.53392e+06
CI.WRC2,20.3167,6.7805,-2.11595e+07
CI.WRC2,20.3167,6.8305,-3.31528e+06
CI.WRC2,20.3167,6.8805,-4.85741e+06
CI.WRC2,20.3167,6.9305,-9.19158e+06
CI.WRC2,20.3167,6.9805,-2.24321e+07
CI.WRC2,20.3167,7.0305,-2.11781e+07
CI.WRC2,20.3167,7.0805,-1.93465e+07
CI.WRC2,20.3167,7.1305,-5.89983e+06
CI.WRC2,20.3167,7.1805,-6.40439e+06
CI.WRC2,20.3167,7.2305,-7.14952e+06
CI.WRC2,20.3167,7.2805,-1.00123e+07
CI.WRC2,20.3167,7.3305,-2.55963e+07
CI.WRC2,20.3167,7.3805,-1.55179e+07
CI.WRC2,20.3167,7.4305,-1.23382e+07
CI.WRC2,20.3167,7.4805,-3.11972e+07
CI.WRC2,20.3167,7.5305,-3.05691e+07
CI.WRC2,20.3167,7.5805,-3.03823e+07
CI.WRC2,20.3167,7.6305,-3.09295e+07
CI.WRC2,20.3167,7.6805,-1.33144e+07
CI.WRC2,20.3167,7.7305,-3.13269e+07
CI.WRC2,20.3167,7.7805,-1.77537e+07
CI.WRC2,20.3167,7.8305,-2.46306e+07
CI.WRC2,20.3167,7.8805,-2.04823e+07
CI.WRC2,20.3167,7.9305,-1.33609e+07
CI.WRC2,20.3167,7.9805,-3.08889e+07
CI.WRC2,20.3167,8.0305,-2.96961e+07
CI.WRC2,20.3167,8.0805,-1.31303e+07
CI.WRC2,20.3167,8.1305,-1.00128e+07
CI.WRC2,20.3167,8.1805,-2.58494e+07
CI.WRC2,20.3167,8.2305,-9.95419e+06
CI.WRC2,20.3167,8.2805,-2.06984e+07
CI.WRC2,20.3167,8.3305,-2.84315e+07
CI.WRC2,20.3167,8.3805,-1.00035e+07
CI.WRC2,20.3167,8.4305,-2.03112e+07
CI.WRC2,20.3167,8.4805,-2.08862e+07
CI.WRC2,20.3167,8.5305,-2.10699e+07
CI.WRC2,20.3167,8.5805,-2.13569e+07
CI.WRC2,20.3167,8.6305,-2.22978e+07
CI.WRC2,20.3167,8.6805,-3.56127e+06
CI.WRC2,20.3167,8.7305,-6.60532e+06
CI.WRC2,20.3167,8.7805,-7.5725e+06
CI.WRC2,20.3167,8.8305,-7.31769e+06
CI.WRC2,20.3167,8.8805,-2.53402e+07
CI.WRC2,20.3167,8.9305,-2.44594e+07
CI.WRC2,20.3167,8.9805,-2.45869e+07
CI.WRC2,20.3167,9.0305,-6.38072e+06
CI.WRC2,20.3167,9.0805,-7.32574e+06
CI.WRC2,20.3167,9.1305,-9.73873e+06
CI.WRC2,20.3167,9.1805,-1.43453e+07
CI.WRC2,20.3167,9.2305,-2.23983e+07
CI.WRC2,20.3167,9.2805,-2.42979e+07
CI.WRC2,20.3167,9.3305,-8.3813e+06
CI.WRC2,20.3167,9.3805,-2.4612e+07
CI.WRC2,20.3167,9.4305,-2.16267e+07
CI.WRC2,20.3167,9.4805,-3.06271e+07
CI.WRC2,20.3167,9.5305,-3.1648e+07
CI.WRC2,20.3167,9.5805,-3.80869e+07
CI.WRC2,20.3167,9.6305,-2.00526e+07
CI.WRC2,20.3167,9.6805,-2.15997e+07
CI.WRC2,20.3167,9.7305,-2.2477e+07
CI.WRC2,20.3167,9.7805,-2.46301e+07
CI.WRC2,20.3167,9.8305,-2.65629e+07
CI.WRC2,20.3167,9.8805,-2.74129e+07
CI.WRC2,20.3167,9.9305,-2.61707e+07
CI.WRC2,20.3167,9.9805,-2.878e+07
CI.WRC2,20.3167,10.0305,-1.29348e+07
CI.WRC2,20.3167,10.0805,-2.98281e+07
CI.WRC2,20.3167,10.1305,-2.52556e+07
CI.WRC2,20.3167,10.1805,-2.46266e+07
CI.WRC2,20.3167,10.2305,-1.13879e+07
CI.WRC2,20.3167,10.2805,-2.19634e+07
CI.WRC2,20.3167,10.3305,-7.62946e+06
CI.WRC2,20.3167,10.3805,-2.02922e+07
