station,distance_km,sample,ratio
CI.SLA,31.4761,2.0305,1.00002
CI.SLA,31.4761,2.0805,1.00002
CI.SLA,31.4761,2.1305,1.00002
CI.SLA,31.4761,2.1805,1.00001
CI.SLA,31.4761,2.2305,1.00001
CI.SLA,31.4761,2.2805,1
CI.SLA,31.4761,2.3305,0.999995
CI.SLA,31.4761,2.3805,0.99999
CI.SLA,31.4761,2.4305,0.999987
CI.SLA,31.4761,2.4805,0.999984
CI.SLA,31.4761,2.5305,0.999983
CI.SLA,31.4761,2.5805,0.999984
CI.SLA,31.4761,2.6305,0.999985
CI.SLA,31.4761,2.6805,0.999989
CI.SLA,31.4761,2.7305,0.999991
CI.SLA,31.4761,2.7805,0.999995
CI.SLA,31.4761,2.8305,0.999997
CI.SLA,31.4761,2.8805,1
CI.SLA,31.4761,2.9305,1.00002
CI.SLA,31.4761,2.9805,1.00002
CI.SLA,31.4761,3.0305,1.00002
CI.SLA,31.4761,3.0805,1.00003
CI.SLA,31.4761,3.1305,1.00004
CI.SLA,31.4761,3.1805,1.00005
CI.SLA,31.4761,3.2305,1.00005
CI.SLA,31.4761,3.2805,1.00007
CI.SLA,31.4761,3.3305,1.00008
CI.SLA,31.4761,3.3805,1.00009
CI.SLA,31.4761,3.4305,1.00009
CI.SLA,31.4761,3.4805,1.0001
CI.SLA,31.4761,3.5305,1.00009
CI.SLA,31.4761,3.5805,1.00009
CI.SLA,31.4761,3.6305,1.00007
CI.SLA,31.4761,3.6805,1.00007
CI.SLA,31.4761,3.7305,1.00006
CI.SLA,31.4761,3.7805,1.00005
CI.SLA,31.4761,3.8305,1.00004
CI.SLA,31.4761,3.8805,1.00004
CI.SLA,31.4761,3.9305,1.00003
CI.SLA,31.4761,3.9805,1.00001
CI.SLA,31.4761,4.0305,0.999999
CI.SLA,31.4761,4.0805,0.999995
CI.SLA,31.4761,4.1305,1
CI.SLA,31.4761,4.1805,1.00004
CI.SLA,31.4761,4.2305,1.00015
CI.SLA,31.4761,4.2805,1.00026
CI.SLA,31.4761,4.3305,3.02568
CI.SLA,31.4761,4.3805,6.24816
CI.SLA,31.4761,4.4305,8.69781
CI.SLA,31.4761,4.4805,10.6228
CI.SLA,31.4761,4.5305,12.1746
CI.SLA,31.4761,4.5805,13.4531
CI.SLA,31.4761,4.6305,13.4438
CI.SLA,31.4761,4.6805,12.4357
CI.SLA,31.4761,4.7305,11.5665
CI.SLA,31.4761,4.7805,10.8099
CI.SLA,31.4761,4.8305,10.1465
CI.SLA,31.4761,4.8805,9.56192
CI.SLA,31.4761,4.9305,9.04095
CI.SLA,31.4761,4.9805,8.574
CI.SLA,31.4761,5.0305,8.1555
CI.SLA,31.4761,5.0805,7.77598
CI.SLA,31.4761,5.1305,7.43027
CI.SLA,31.4761,5.1805,7.11114
CI.SLA,31.4761,5.2305,6.81844
CI.SLA,31.4761,5.2805,6.54941
CI.SLA,31.4761,5.3305,6.30016
CI.SLA,31.4761,5.3805,6.06755
CI.SLA,31.4761,5.4305,5.85167
CI.SLA,31.4761,5.4805,5.65067
CI.SLA,31.4761,5.5305,5.46294
CI.SLA,31.4761,5.5805,5.28895
CI.SLA,31.4761,5.6305,5.12423
CI.SLA,31.4761,5.6805,4.96903
CI.SLA,31.4761,5.7305,4.82338
CI.SLA,31.4761,5.7805,4.68753
CI.SLA,31.4761,5.8305,4.55984
CI.SLA,31.4761,5.8805,4.43668
CI.SLA,31.4761,5.9305,4.32167
CI.SLA,31.4761,5.9805,4.21683
CI.SLA,31.4761,6.0305,4.11669
CI.SLA,31.4761,6.0805,4.01769
CI.SLA,31.4761,6.1305,3.92294
CI.SLA,31.4761,6.1805,3.83391
CI.SLA,31.4761,6.2305,3.74615
CI.SLA,31.4761,6.2805,3.66034
CI.SLA,31.4761,6.3305,3.57878
CI.SLA,31.4761,6.3805,3.50311
CI.SLA,31.4761,6.4305,3.42927
CI.SLA,31.4761,6.4805,3.35648
CI.SLA,31.4761,6.5305,3.28866
CI.SLA,31.4761,6.5805,3.22771
CI.SLA,31.4761,6.6305,3.16697
CI.SLA,31.4761,6.6805,3.10681
CI.SLA,31.4761,6.7305,3.04967
CI.SLA,31.4761,6.7805,2.99753
CI.SLA,31.4761,6.8305,2.94633
CI.SLA,31.4761,6.8805,2.89002
CI.SLA,31.4761,6.9305,2.83603
CI.SLA,31.4761,6.9805,2.78773
CI.SLA,31.4761,7.0305,2.74181
CI.SLA,31.4761,7.0805,2.69418
CI.SLA,31.4761,7.1305,2.64806
CI.SLA,31.4761,7.1805,2.60767
CI.SLA,31.4761,7.2305,2.56906
CI.SLA,31.4761,7.2805,2.52732
CI.SLA,31.4761,7.3305,2.48563
CI.SLA,31.4761,7.3805,2.44694
CI.SLA,31.4761,7.4305,2.41227
CI.SLA,31.4761,7.4805,2.37914
CI.SLA,31.4761,7.5305,2.34812
CI.SLA,31.4761,7.5805,2.31783
CI.SLA,31.4761,7.6305,2.28683
CI.SLA,31.4761,7.6805,2.25677
CI.SLA,31.4761,7.7305,2.22884
CI.SLA,31.4761,7.7805,2.19967
CI.SLA,31.4761,7.8305,2.16901
CI.SLA,31.4761,7.8805,2.14037
CI.SLA,31.4761,7.9305,2.11497
CI.SLA,31.4761,7.9805,2.08835
CI.SLA,31.4761,8.0305,2.05929
CI.SLA,31.4761,8.0805,2.03057
CI.SLA,31.4761,8.1305,2.00468
CI.SLA,31.4761,8.1805,1.97923
CI.SLA,31.4761,8.2305,1.95286
CI.SLA,31.4761,8.2805,1.92907
CI.SLA,31.4761,8.3305,1.90635
CI.SLA,31.4761,8.3805,1.88339
CI.SLA,31.4761,8.4305,1.85897
CI.SLA,31.4761,8.4805,1.83502
CI.SLA,31.4761,8.5305,1.81261
CI.SLA,31.4761,8.5805,1.7918
CI.SLA,31.4761,8.6305,1.77338
CI.SLA,31.4761,8.6805,1.75598
CI.SLA,31.4761,8.7305,1.74018
CI.SLA,31.4761,8.7805,1.72615
CI.SLA,31.4761,8.8305,1.71072
CI.SLA,31.4761,8.8805,1.69243
CI.SLA,31.4761,8.9305,1.6738
CI.SLA,31.4761,8.9805,1.65483
CI.SLA,31.4761,9.0305,1.63562
CI.SLA,31.4761,9.0805,1.616
CI.SLA,31.4761,9.1305,1.59922
CI.SLA,31.4761,9.1805,1.5854
CI.SLA,31.4761,9.2305,1.56851
CI.SLA,31.4761,9.2805,1.55127
CI.SLA,31.4761,9.3305,1.5362
CI.SLA,31.4761,9.3805,1.52156
CI.SLA,31.4761,9.4305,1.5043
CI.SLA,31.4761,9.4805,1.48604
CI.SLA,31.4761,9.5305,1.47004
CI.SLA,31.4761,9.5805,1.45701
CI.SLA,31.4761,9.6305,1.4434
CI.SLA,31.4761,9.6805,1.42926
CI.SLA,31.4761,9.7305,1.41723
CI.SLA,31.4761,9.7805,1.40695
CI.SLA,31.4761,9.8305,1.39698
CI.SLA,31.4761,9.8805,1.38562
CI.SLA,31.4761,9.9305,1.37584
CI.SLA,31.4761,9.9805,1.36838
CI.SLA,31.4761,10.0305,1.3632
CI.SLA,31.4761,10.0805,1.35574
CI.SLA,31.4761,10.1305,1.34697
CI.SLA,31.4761,10.1805,1.34201
CI.SLA,31.4761,10.2305,1.33704
CI.SLA,31.4761,10.2805,1.33014
CI.SLA,31.4761,10.3305,1.31935
CI.SLA,31.4761,10.3805,1.31183
CI.SLA,31.4761,10.4305,1.30545
CI.SLA,31.4761,10.4805,1.29561
CI.SLA,31.4761,10.5305,1.28379
CI.SLA,31.4761,10.5805,1.27036
CI.SLA,31.4761,10.6305,1.26018
CI.SLA,31.4761,10.6805,1.24746
CI.SLA,31.4761,10.7305,1.23576
CI.SLA,31.4761,10.7805,1.22875
CI.SLA,31.4761,10.8305,1.22259
CI.SLA,31.4761,10.8805,1.21743
CI.SLA,31.4761,10.9305,1.20823
CI.SLA,31.4761,10.9805,1.20072
CI.SLA,31.4761,11.0305,1.19426
CI.SLA,31.4761,11.0805,1.18792
CI.SLA,31.4761,11.1305,1.18125
CI.SLA,31.4761,11.1805,1.17255
CI.SLA,31.4761,11.2305,1.16718
CI.SLA,31.4761,11.2805,1.16388
CI.SLA,31.4761,11.3305,1.1594
CI.SLA,31.4761,11.3805,1.15081
CI.SLA,31.4761,11.4305,1.14363
CI.SLA,31.4761,11.4805,1.13959
CI.SLA,31.4761,11.5305,1.13549
CI.SLA,31.4761,11.5805,1.12607
CI.SLA,31.4761,11.6305,1.11535
CI.SLA,31.4761,11.6805,1.10594
CI.SLA,31.4761,11.7305,1.0974
CI.SLA,31.4761,11.7805,1.08807
CI.SLA,31.4761,11.8305,1.07971
CI.SLA,31.4761,11.8805,1.07381
CI.SLA,31.4761,11.9305,1.06874
CI.SLA,31.4761,11.9805,1.0624
CI.SLA,31.4761,12.0305,1.05362
CI.SLA,31.4761,12.0805,1.04957
CI.SLA,31.4761,12.1305,1.04472
CI.SLA,31.4761,12.1805,1.03873
CI.SLA,31.4761,12.2305,1.03211
CI.SLA,31.4761,12.2805,1.02827
CI.SLA,31.4761,12.3305,1.02718
CI.SLA,31.4761,12.3805,1.02752
CI.SLA,31.4761,12.4305,1.03075
CI.SLA,31.4761,12.4805,1.03517
CI.SLA,31.4761,12.5305,1.04067
CI.SLA,31.4761,12.5805,1.04345
CI.SLA,31.4761,12.6305,1.04684
CI.SLA,31.4761,12.6805,1.04673
CI.SLA,31.4761,12.7305,1.04581
CI.SLA,31.4761,12.7805,1.04703
CI.SLA,31.4761,12.8305,1.04807
CI.SLA,31.4761,12.8805,1.04997
CI.SLA,31.4761,12.9305,1.04981
CI.SLA,31.4761,12.9805,1.04899
CI.SLA,31.4761,13.0305,1.04819
CI.SLA,31.4761,13.0805,1.04434
CI.SLA,31.4761,13.1305,1.03957
CI.SLA,31.4761,13.1805,1.03652
CI.SLA,31.4761,13.2305,1.03887
CI.SLA,31.4761,13.2805,1.04329
CI.SLA,31.4761,13.3305,1.04491
CI.SLA,31.4761,13.3805,1.04451
CI.SLA,31.4761,13.4305,1.04548
CI.SLA,31.4761,13.4805,1.04874
CI.SLA,31.4761,13.5305,1.0497
CI.SLA,31.4761,13.5805,1.05178
CI.SLA,31.4761,13.6305,1.05347
CI.SLA,31.4761,13.6805,1.05516
CI.SLA,31.4761,13.7305,1.05896
CI.SLA,31.4761,13.7805,1.05602
CI.SLA,31.4761,13.8305,1.04927
CI.SLA,31.4761,13.8805,1.04131
CI.SLA,31.4761,13.9305,1.03609
CI.SLA,31.4761,13.9805,1.03664
CI.SLA,31.4761,14.0305,1.03109
CI.SLA,31.4761,14.0805,1.02743
CI.SLA,31.4761,14.1305,1.03212
CI.SLA,31.4761,14.1805,1.03725
CI.SLA,31.4761,14.2305,1.03714
CI.SLA,31.4761,14.2805,1.03283
CI.SLA,31.4761,14.3305,1.03235
CI.SLA,31.4761,14.3805,1.03195
CI.SLA,31.4761,14.4305,1.02714
CI.SLA,31.4761,14.4805,1.02195
CI.SLA,31.4761,14.5305,1.02176
CI.SLA,31.4761,14.5805,1.02732
CI.SLA,31.4761,14.6305,1.0317
CI.SLA,31.4761,14.6805,1.03718
CI.SLA,31.4761,14.7305,1.04258
CI.SLA,31.4761,14.7805,1.04793
CI.SLA,31.4761,14.8305,1.05046
CI.SLA,31.4761,14.8805,1.04544
CI.SLA,31.4761,14.9305,1.04427
CI.SLA,31.4761,14.9805,1.04503
CI.SLA,31.4761,15.0305,1.04566
CI.SLA,31.4761,15.0805,1.04561
CI.SLA,31.4761,15.1305,1.04764
CI.SLA,31.4761,15.1805,1.05326
CI.SLA,31.4761,15.2305,1.05398
CI.SLA,31.4761,15.2805,1.04818
CI.SLA,31.4761,15.3305,1.04212
CI.SLA,31.4761,15.3805,1.03678
CI.SLA,31.4761,15.4305,1.0316
CI.SLA,31.4761,15.4805,1.03085
CI.SLA,31.4761,15.5305,1.03171
CI.SLA,31.4761,15.5805,1.03715
CI.SLA,31.4761,15.6305,1.04252
CI.SLA,31.4761,15.6805,1.04787
CI.SLA,31.4761,15.7305,1.05196
CI.SLA,31.4761,15.7805,1.05143
CI.SLA,31.4761,15.8305,1.05104
CI.SLA,31.4761,15.8805,1.05029
CI.SLA,31.4761,15.9305,1.04951
CI.SLA,31.4761,15.9805,1.04552
CI.SLA,31.4761,16.0305,1.04082
CI.SLA,31.4761,16.0805,1.03908
CI.SLA,31.4761,16.1305,1.03519
CI.SLA,31.4761,16.1805,1.02859
CI.SLA,31.4761,16.2305,1.02203
CI.SLA,31.4761,16.2805,1.01886
CI.SLA,31.4761,16.3305,1.01737
CI.SLA,31.4761,16.3805,1.01369
CI.SLA,31.4761,16.4305,1.01549
CI.SLA,31.4761,16.4805,1.01836
CI.SLA,31.4761,16.5305,1.01902
CI.SLA,31.4761,16.5805,1.01901
CI.SLA,31.4761,16.6305,1.01979
CI.SLA,31.4761,16.6805,1.01864
CI.SLA,31.4761,16.7305,1.01357
CI.SLA,31.4761,16.7805,1.0112
CI.SLA,31.4761,16.8305,1.0147
CI.SLA,31.4761,16.8805,0.970854
CI.SLA,31.4761,16.9305,0.893279
CI.SLA,31.4761,16.9805,0.836141
CI.SLA,31.4761,17.0305,0.779595
CI.SLA,31.4761,17.0805,0.72171
CI.SLA,31.4761,17.1305,0.660083
CI.SLA,31.4761,17.1805,0.647216
CI.SLA,31.4761,17.2305,0.665622
CI.SLA,31.4761,17.2805,0.664017
CI.SLA,31.4761,17.3305,0.663193
CI.SLA,31.4761,17.3805,0.663314
CI.SLA,31.4761,17.4305,0.661084
CI.SLA,31.4761,17.4805,0.659543
CI.SLA,31.4761,17.5305,0.660136
CI.SLA,31.4761,17.5805,0.661151
CI.SLA,31.4761,17.6305,0.662942
CI.SLA,31.4761,17.6805,0.663367
CI.SLA,31.4761,17.7305,0.666486
CI.SLA,31.4761,17.7805,0.670904
CI.SLA,31.4761,17.8305,0.675334
CI.SLA,31.4761,17.8805,0.678664
CI.SLA,31.4761,17.9305,0.680305
CI.SLA,31.4761,17.9805,0.682554
CI.SLA,31.4761,18.0305,0.683139
CI.SLA,31.4761,18.0805,0.683743
CI.SLA,31.4761,18.1305,0.682818
CI.SLA,31.4761,18.1805,0.679692
CI.SLA,31.4761,18.2305,0.676004
CI.SLA,31.4761,18.2805,0.672422
CI.SLA,31.4761,18.3305,0.67012
CI.SLA,31.4761,18.3805,0.667875
CI.SLA,31.4761,18.4305,0.669522
CI.SLA,31.4761,18.4805,0.674366
CI.SLA,31.4761,18.5305,0.679819
CI.SLA,31.4761,18.5805,0.68454
CI.SLA,31.4761,18.6305,0.688256
CI.SLA,31.4761,18.6805,0.689714
CI.SLA,31.4761,18.7305,0.688738
CI.SLA,31.4761,18.7805,0.686931
CI.SLA,31.4761,18.8305,0.6851
CI.SLA,31.4761,18.8805,0.684004
CI.SLA,31.4761,18.9305,0.683765
CI.SLA,31.4761,18.9805,0.686527
CI.SLA,31.4761,19.0305,0.691603
CI.SLA,31.4761,19.0805,0.69515
CI.SLA,31.4761,19.1305,0.698754
CI.SLA,31.4761,19.1805,0.70259
CI.SLA,31.4761,19.2305,0.597577
CI.SLA,31.4761,19.2805,0.489971
CI.SLA,31.4761,19.3305,0.378573
CI.SLA,31.4761,19.3805,0.267395
CI.SLA,31.4761,19.4305,0.154666
CI.SLA,31.4761,19.4805,0.0400652
CI.SLA,31.4761,19.5305,0.0403143
CI.SLA,31.4761,19.5805,0.0405058
CI.SLA,31.4761,19.6305,0.0405691
CI.SLA,31.4761,19.6805,0.0405971
CI.SLA,31.4761,19.7305,0.0406398
CI.SLA,31.4761,19.7805,0.0406749
CI.SLA,31.4761,19.8305,0.0407266
CI.SLA,31.4761,19.8805,0.0408175
CI.SLA,31.4761,19.9305,0.0409674
CI.SRT,16.1757,-2.0195,0.999902
CI.SRT,16.1757,-1.9695,0.999894
CI.SRT,16.1757,-1.9195,0.999884
CI.SRT,16.1757,-1.8695,0.999876
CI.SRT,16.1757,-1.8195,0.99987
CI.SRT,16.1757,-1.7695,0.999868
CI.SRT,16.1757,-1.7195,0.999868
CI.SRT,16.1757,-1.6695,0.999875
CI.SRT,16.1757,-1.6195,0.999886
CI.SRT,16.1757,-1.5695,0.999904
CI.SRT,16.1757,-1.5195,0.999926
CI.SRT,16.1757,-1.4695,0.999951
CI.SRT,16.1757,-1.4195,0.999978
CI.SRT,16.1757,-1.3695,1
CI.SRT,16.1757,-1.3195,1.00003
CI.SRT,16.1757,-1.2695,1.00004
CI.SRT,16.1757,-1.2195,1.00006
CI.SRT,16.1757,-1.1695,1.00007
CI.SRT,16.1757,-1.1195,1.00008
CI.SRT,16.1757,-1.0695,1.00008
CI.SRT,16.1757,-1.0195,1.00008
CI.SRT,16.1757,-0.9695,1.00008
CI.SRT,16.1757,-0.9195,1.00007
CI.SRT,16.1757,-0.8695,1.00007
CI.SRT,16.1757,-0.8195,1.00006
CI.SRT,16.1757,-0.7695,1.00004
CI.SRT,16.1757,-0.7195,1.00003
CI.SRT,16.1757,-0.6695,1.00002
CI.SRT,16.1757,-0.6195,1.00001
CI.SRT,16.1757,-0.5695,1.00001
CI.SRT,16.1757,-0.5195,1
CI.SRT,16.1757,-0.4695,0.999999
CI.SRT,16.1757,-0.4195,0.999996
CI.SRT,16.1757,-0.3695,0.999996
CI.SRT,16.1757,-0.3195,0.999995
CI.SRT,16.1757,-0.2695,0.999996
CI.SRT,16.1757,-0.2195,0.999995
CI.SRT,16.1757,-0.1695,0.999994
CI.SRT,16.1757,-0.1195,0.999995
CI.SRT,16.1757,-0.0695,0.999993
CI.SRT,16.1757,-0.0195,0.99999
CI.SRT,16.1757,0.0305,0.999986
CI.SRT,16.1757,0.0805,0.99998
CI.SRT,16.1757,0.1305,0.999972
CI.SRT,16.1757,0.1805,0.999961
CI.SRT,16.1757,0.2305,0.999951
CI.SRT,16.1757,0.2805,0.99994
CI.SRT,16.1757,0.3305,0.99993
CI.SRT,16.1757,0.3805,0.999924
CI.SRT,16.1757,0.4305,0.999923
CI.SRT,16.1757,0.4805,0.999925
CI.SRT,16.1757,0.5305,0.99993
CI.SRT,16.1757,0.5805,0.999942
CI.SRT,16.1757,0.6305,0.999957
CI.SRT,16.1757,0.6805,0.999972
CI.SRT,16.1757,0.7305,0.999987
CI.SRT,16.1757,0.7805,1
CI.SRT,16.1757,0.8305,1.00002
CI.SRT,16.1757,0.8805,1.00003
CI.SRT,16.1757,0.9305,1.00004
CI.SRT,16.1757,0.9805,1.00005
CI.SRT,16.1757,1.0305,1.00006
CI.SRT,16.1757,1.0805,1.00005
CI.SRT,16.1757,1.1305,1.00004
CI.SRT,16.1757,1.1805,1.00004
CI.SRT,16.1757,1.2305,1.00004
CI.SRT,16.1757,1.2805,1.00002
CI.SRT,16.1757,1.3305,1.00001
CI.SRT,16.1757,1.3805,1
CI.SRT,16.1757,1.4305,1.00001
CI.SRT,16.1757,1.4805,1
CI.SRT,16.1757,1.5305,0.999989
CI.SRT,16.1757,1.5805,0.99999
CI.SRT,16.1757,1.6305,0.99999
CI.SRT,16.1757,1.6805,0.999982
CI.SRT,16.1757,1.7305,0.999983
CI.SRT,16.1757,1.7805,0.999974
CI.SRT,16.1757,1.8305,0.999972
CI.SRT,16.1757,1.8805,0.999971
CI.SRT,16.1757,1.9305,0.99999
CI.SRT,16.1757,1.9805,0.999998
CI.SRT,16.1757,2.0305,1.00003
CI.SRT,16.1757,2.0805,1.00011
CI.SRT,16.1757,2.1305,1.00024
CI.SRT,16.1757,2.1805,1.00036
CI.SRT,16.1757,2.2305,1.00042
CI.SRT,16.1757,2.2805,1.00104
CI.SRT,16.1757,2.3305,1.0012
CI.SRT,16.1757,2.3805,1.00086
CI.SRT,16.1757,2.4305,1.00099
CI.SRT,16.1757,2.4805,1.00095
CI.SRT,16.1757,2.5305,1.00065
CI.SRT,16.1757,2.5805,1.0001
CI.SRT,16.1757,2.6305,0.999974
CI.SRT,16.1757,2.6805,1.00008
CI.SRT,16.1757,2.7305,0.998012
CI.SRT,16.1757,2.7805,0.996672
CI.SRT,16.1757,2.8305,0.998009
CI.SRT,16.1757,2.8805,0.999138
CI.SRT,16.1757,2.9305,0.999504
CI.SRT,16.1757,2.9805,0.999756
CI.SRT,16.1757,3.0305,1.00086
CI.SRT,16.1757,3.0805,1.00122
CI.SRT,16.1757,3.1305,1.00025
CI.SRT,16.1757,3.1805,0.999428
CI.SRT,16.1757,3.2305,0.998927
CI.SRT,16.1757,3.2805,0.999167
CI.SRT,16.1757,3.3305,1.0014
CI.SRT,16.1757,3.3805,1.00444
CI.SRT,16.1757,3.4305,1.00521
CI.SRT,16.1757,3.4805,1.0054
CI.SRT,16.1757,3.5305,1.00787
CI.SRT,16.1757,3.5805,1.00678
CI.SRT,16.1757,3.6305,1.00313
CI.SRT,16.1757,3.6805,1.00129
CI.SRT,16.1757,3.7305,0.998691
CI.SRT,16.1757,3.7805,0.99624
CI.SRT,16.1757,3.8305,0.99126
CI.SRT,16.1757,3.8805,0.988533
CI.SRT,16.1757,3.9305,0.98821
CI.SRT,16.1757,3.9805,0.985131
CI.SRT,16.1757,4.0305,0.981462
CI.SRT,16.1757,4.0805,0.978331
CI.SRT,16.1757,4.1305,0.976632
CI.SRT,16.1757,4.1805,0.973725
CI.SRT,16.1757,4.2305,0.966715
CI.SRT,16.1757,4.2805,0.963842
CI.SRT,16.1757,4.3305,0.968109
CI.SRT,16.1757,4.3805,0.968919
CI.SRT,16.1757,4.4305,0.970119
CI.SRT,16.1757,4.4805,0.980164
CI.SRT,16.1757,4.5305,0.98932
CI.SRT,16.1757,4.5805,0.990528
CI.SRT,16.1757,4.6305,0.986111
CI.SRT,16.1757,4.6805,0.987691
CI.SRT,16.1757,4.7305,0.988224
CI.SRT,16.1757,4.7805,0.98154
CI.SRT,16.1757,4.8305,0.992751
CI.SRT,16.1757,4.8805,1.00247
CI.SRT,16.1757,4.9305,1.00821
CI.SRT,16.1757,4.9805,1.01768
CI.SRT,16.1757,5.0305,1.03314
CI.SRT,16.1757,5.0805,1.04527
CI.SRT,16.1757,5.1305,1.04413
CI.SRT,16.1757,5.1805,1.04682
CI.SRT,16.1757,5.2305,1.0501
CI.SRT,16.1757,5.2805,1.05014
CI.SRT,16.1757,5.3305,1.04445
CI.SRT,16.1757,5.3805,1.03767
CI.SRT,16.1757,5.4305,1.02973
CI.SRT,16.1757,5.4805,1.02749
CI.SRT,16.1757,5.5305,1.03939
CI.SRT,16.1757,5.5805,1.05278
CI.SRT,16.1757,5.6305,1.06653
CI.SRT,16.1757,5.6805,1.08578
CI.SRT,16.1757,5.7305,1.09631
CI.SRT,16.1757,5.7805,1.107
CI.SRT,16.1757,5.8305,1.10734
CI.SRT,16.1757,5.8805,1.08493
CI.SRT,16.1757,5.9305,1.06946
CI.SRT,16.1757,5.9805,1.06399
CI.SRT,16.1757,6.0305,1.06794
CI.SRT,16.1757,6.0805,1.05537
CI.SRT,16.1757,6.1305,1.03467
CI.SRT,16.1757,6.1805,1.04673
CI.SRT,16.1757,6.2305,1.05488
CI.SRT,16.1757,6.2805,1.05245
CI.SRT,16.1757,6.3305,1.04994
CI.SRT,16.1757,6.3805,1.06018
CI.SRT,16.1757,6.4305,1.07845
CI.SRT,16.1757,6.4805,1.06566
CI.SRT,16.1757,6.5305,1.05593
CI.SRT,16.1757,6.5805,1.052
CI.SRT,16.1757,6.6305,1.03456
CI.SRT,16.1757,6.6805,1.01868
CI.SRT,16.1757,6.7305,1.02109
CI.SRT,16.1757,6.7805,1.04021
CI.SRT,16.1757,6.8305,1.05223
CI.SRT,16.1757,6.8805,1.04705
CI.SRT,16.1757,6.9305,1.0478
CI.SRT,16.1757,6.9805,1.05212
CI.SRT,16.1757,7.0305,1.05252
CI.SRT,16.1757,7.0805,1.04848
CI.SRT,16.1757,7.1305,1.02825
CI.SRT,16.1757,7.1805,1.0254
CI.SRT,16.1757,7.2305,1.04454
CI.SRT,16.1757,7.2805,1.05807
CI.SRT,16.1757,7.3305,1.0404
CI.SRT,16.1757,7.3805,1.02473
CI.SRT,16.1757,7.4305,1.02496
CI.SRT,16.1757,7.4805,1.02087
CI.SRT,16.1757,7.5305,1.0035
CI.SRT,16.1757,7.5805,0.988245
CI.SRT,16.1757,7.6305,1.00732
CI.SRT,16.1757,7.6805,1.02816
CI.SRT,16.1757,7.7305,1.03703
CI.SRT,16.1757,7.7805,1.03772
CI.SRT,16.1757,7.8305,1.03804
CI.SRT,16.1757,7.8805,1.05106
CI.SRT,16.1757,7.9305,1.04642
CI.SRT,16.1757,7.9805,1.03523
CI.SRT,16.1757,8.0305,1.02442
CI.SRT,16.1757,8.0805,1.03671
CI.SRT,16.1757,8.1305,1.03231
CI.SRT,16.1757,8.1805,1.01425
CI.SRT,16.1757,8.2305,1.01487
CI.SRT,16.1757,8.2805,1.02922
CI.SRT,16.1757,8.3305,1.04857
CI.SRT,16.1757,8.3805,1.03809
CI.SRT,16.1757,8.4305,1.05928
CI.SRT,16.1757,8.4805,1.06718
CI.SRT,16.1757,8.5305,1.06011
CI.SRT,16.1757,8.5805,1.05882
CI.SRT,16.1757,8.6305,1.05048
CI.SRT,16.1757,8.6805,1.05289
CI.SRT,16.1757,8.7305,1.03979
CI.SRT,16.1757,8.7805,1.03949
CI.SRT,16.1757,8.8305,1.0454
CI.SRT,16.1757,8.8805,1.0385
CI.SRT,16.1757,8.9305,1.03339
CI.SRT,16.1757,8.9805,1.04492
CI.SRT,16.1757,9.0305,1.0588
CI.SRT,16.1757,9.0805,1.05622
CI.SRT,16.1757,9.1305,1.06002
CI.SRT,16.1757,9.1805,1.04657
CI.SRT,16.1757,9.2305,1.0464
CI.SRT,16.1757,9.2805,1.0339
CI.SRT,16.1757,9.3305,1.02166
CI.SRT,16.1757,9.3805,1.0126
CI.SRT,16.1757,9.4305,1.00027
CI.SRT,16.1757,9.4805,1.00538
CI.SRT,16.1757,9.5305,1.00733
CI.SRT,16.1757,9.5805,0.992806
CI.SRT,16.1757,9.6305,0.973217
CI.SRT,16.1757,9.6805,0.961053
CI.SRT,16.1757,9.7305,0.928178
CI.SRT,16.1757,9.7805,0.907664
CI.SRT,16.1757,9.8305,0.879912
CI.SRT,16.1757,9.8805,0.865722
CI.SRT,16.1757,9.9305,0.869194
CI.SRT,16.1757,9.9805,0.863337
CI.SRT,16.1757,10.0305,0.874366
CI.SRT,16.1757,10.0805,0.879675
CI.SRT,16.1757,10.1305,0.886541
CI.SRT,16.1757,10.1805,0.887491
CI.SRT,16.1757,10.2305,0.887568
CI.SRT,16.1757,10.2805,0.888793
CI.SRT,16.1757,10.3305,0.884702
CI.SRT,16.1757,10.3805,0.882449
CI.SRT,16.1757,10.4305,0.877516
CI.SRT,16.1757,10.4805,0.894241
CI.SRT,16.1757,10.5305,0.894028
CI.SRT,16.1757,10.5805,0.897369
CI.SRT,16.1757,10.6305,0.89529
CI.SRT,16.1757,10.6805,0.899197
CI.SRT,16.1757,10.7305,0.903283
CI.SRT,16.1757,10.7805,0.888402
CI.SRT,16.1757,10.8305,0.878851
CI.SRT,16.1757,10.8805,0.895857
CI.SRT,16.1757,10.9305,0.911213
CI.SRT,16.1757,10.9805,0.901918
CI.SRT,16.1757,11.0305,0.914799
CI.SRT,16.1757,11.0805,0.916518
CI.SRT,16.1757,11.1305,0.914742
CI.SRT,16.1757,11.1805,0.915178
CI.SRT,16.1757,11.2305,0.907048
CI.SRT,16.1757,11.2805,0.899581
CI.SRT,16.1757,11.3305,0.883416
CI.SRT,16.1757,11.3805,0.887327
CI.SRT,16.1757,11.4305,0.886782
CI.SRT,16.1757,11.4805,0.869772
CI.SRT,16.1757,11.5305,0.878306
CI.SRT,16.1757,11.5805,0.896797
CI.SRT,16.1757,11.6305,0.901388
CI.SRT,16.1757,11.6805,0.897749
