station,distance_km,time_s,amplitude
KS.SEO2,465.054,23.4695,1636
KS.SEO2,465.054,23.5695,1626
KS.SEO2,465.054,23.6695,1656
KS.SEO2,465.054,23.7695,1647
KS.SEO2,465.054,23.8695,1644
KS.SEO2,465.054,23.9695,1641
KS.SEO2,465.054,24.0695,1620
KS.SEO2,465.054,24.1695,1630
KS.SEO2,465.054,24.2695,1583
KS.SEO2,465.054,24.3695,1583
KS.SEO2,465.054,24.4695,1583
KS.SEO2,465.054,24.5695,1583
KS.SEO2,465.054,24.6695,1580
KS.SEO2,465.054,24.7695,1580
KS.SEO2,465.054,24.8695,1661
KS.SEO2,465.054,24.9695,1623
KS.SEO2,465.054,25.0695,1769
KS.SEO2,465.054,25.1695,1837
KS.SEO2,465.054,25.2695,1765
KS.SEO2,465.054,25.3695,1890
KS.SEO2,465.054,25.4695,1904
KS.SEO2,465.054,25.5695,1991
KS.SEO2,465.054,25.6695,1897
KS.SEO2,465.054,25.7695,1931
KS.SEO2,465.054,25.8695,1903
KS.SEO2,465.054,25.9695,1900
KS.SEO2,465.054,26.0695,1895
KS.SEO2,465.054,26.1695,1822
KS.SEO2,465.054,26.2695,1788
KS.SEO2,465.054,26.3695,1763
KS.SEO2,465.054,26.4695,1770
KS.SEO2,465.054,26.5695,1764
KS.SEO2,465.054,26.6695,1668
KS.SEO2,465.054,26.7695,1754
KS.SEO2,465.054,26.8695,1679
KS.SEO2,465.054,26.9695,5974
KS.SEO2,465.054,27.0695,5052
KS.SEO2,465.054,27.1695,1441
KS.SEO2,465.054,27.2695,13088
KS.SEO2,465.054,27.3695,24637
KS.SEO2,465.054,27.4695,17996
KS.SEO2,465.054,27.5695,13928
KS.SEO2,465.054,27.6695,12452
KS.SEO2,465.054,27.7695,16926
KS.SEO2,465.054,27.8695,13445
KS.SEO2,465.054,27.9695,-3132
KS.SEO2,465.054,28.0695,2598
KS.SEO2,465.054,28.1695,12302
KS.SEO2,465.054,28.2695,5200
KS.SEO2,465.054,28.3695,-2506
KS.SEO2,465.054,28.4695,-2748
KS.SEO2,465.054,28.5695,-2019
KS.SEO2,465.054,28.6695,12831
KS.SEO2,465.054,28.7695,17856
KS.SEO2,465.054,28.8695,8473
KS.SEO2,465.054,28.9695,10312
KS.SEO2,465.054,29.0695,16272
KS.SEO2,465.054,29.1695,30041
KS.SEO2,465.054,29.2695,29654
KS.SEO2,465.054,29.3695,24252
KS.SEO2,465.054,29.4695,27138
KS.SEO2,465.054,29.5695,18310
KS.SEO2,465.054,29.6695,16018
KS.SEO2,465.054,29.7695,8903
KS.SEO2,465.054,29.8695,12736
KS.SEO2,465.054,29.9695,14959
KS.SEO2,465.054,30.0695,15071
KS.SEO2,465.054,30.1695,20839
KS.SEO2,465.054,30.2695,26614
KS.SEO2,465.054,30.3695,10866
KS.SEO2,465.054,30.4695,7594
KS.SEO2,465.054,30.5695,32363
KS.SEO2,465.054,30.6695,48471
KS.SEO2,465.054,30.7695,30557
KS.SEO2,465.054,30.8695,12390
KS.SEO2,465.054,30.9695,18997
KS.SEO2,465.054,31.0695,18419
KS.SEO2,465.054,31.1695,3033
KS.SEO2,465.054,31.2695,9198
KS.SEO2,465.054,31.3695,21831
KS.SEO2,465.054,31.4695,17517
KS.SEO2,465.054,31.5695,3116
KS.SEO2,465.054,31.6695,12195
KS.SEO2,465.054,31.7695,18147
KS.SEO2,465.054,31.8695,20009
KS.SEO2,465.054,31.9695,22342
KS.SEO2,465.054,32.0695,34269
KS.SEO2,465.054,32.1695,35689
KS.SEO2,465.054,32.2695,3028
KS.SEO2,465.054,32.3695,13483
KS.SEO2,465.054,32.4695,26386
KS.SEO2,465.054,32.5695,18775
KS.SEO2,465.054,32.6695,-203
KS.SEO2,465.054,32.7695,11214
KS.SEO2,465.054,32.8695,19935
KS.SEO2,465.054,32.9695,22889
KS.SEO2,465.054,33.0695,16324
KS.SEO2,465.054,33.1695,7107
KS.SEO2,465.054,33.2695,13447
KS.SEO2,465.054,33.3695,8296
KS.SEO2,465.054,33.4695,257
KS.SEO2,465.054,33.5695,-801
KS.SEO2,465.054,33.6695,20801
KS.SEO2,465.054,33.7695,22032
KS.SEO2,465.054,33.8695,30966
KS.SEO2,465.054,33.9695,21490
KS.SEO2,465.054,34.0695,8671
KS.SEO2,465.054,34.1695,7873
KS.SEO2,465.054,34.2695,11625
KS.SEO2,465.054,34.3695,21893
KS.SEO2,465.054,34.4695,26896
KS.SEO2,465.054,34.5695,29848
KS.SEO2,465.054,34.6695,27985
KS.SEO2,465.054,34.7695,32872
KS.SEO2,465.054,34.8695,31996
KS.SEO2,465.054,34.9695,31459
KS.SEO2,465.054,35.0695,23670
KS.SEO2,465.054,35.1695,31053
KS.SEO2,465.054,35.2695,20322
KS.SEO2,465.054,35.3695,25083
KS.SEO2,465.054,35.4695,13402
KS.SEO2,465.054,35.5695,6227
KS.SEO2,465.054,35.6695,12610
KS.SEO2,465.054,35.7695,16391
KS.SEO2,465.054,35.8695,22637
KS.SEO2,465.054,35.9695,45669
KS.SEO2,465.054,36.0695,55493
KS.SEO2,465.054,36.1695,45832
KS.SEO2,465.054,36.2695,34840
KS.SEO2,465.054,36.3695,27347
KS.SEO2,465.054,36.4695,30378
KS.SEO2,465.054,36.5695,30375
KS.SEO2,465.054,36.6695,30372
KS.SEO2,465.054,36.7695,30351
KS.SEO2,465.054,36.8695,30362
KS.SEO2,465.054,36.9695,30390
KS.SEO2,465.054,37.0695,30390
KS.SEO2,465.054,37.1695,4921
KS.SEO2,465.054,37.2695,-5516
KS.SEO2,465.054,37.3695,-6109
KS.SEO2,465.054,37.4695,17996
KS.SEO2,465.054,37.5695,51164
KS.SEO2,465.054,37.6695,40442
KS.SEO2,465.054,37.7695,27092
KS.SEO2,465.054,37.8695,13656
KS.SEO2,465.054,37.9695,6174
KS.SEO2,465.054,38.0695,13984
KS.SEO2,465.054,38.1695,24943
KS.SEO2,465.054,38.2695,31718
KS.SEO2,465.054,38.3695,16702
KS.SEO2,465.054,38.4695,3361
KS.SEO2,465.054,38.5695,10599
KS.SEO2,465.054,38.6695,9950
KS.SEO2,465.054,38.7695,-3910
KS.SEO2,465.054,38.8695,-15079
KS.SEO2,465.054,38.9695,-28406
KS.SEO2,465.054,39.0695,-33582
KS.SEO2,465.054,39.1695,-11750
KS.SEO2,465.054,39.2695,8387
KS.SEO2,465.054,39.3695,30059
KS.SEO2,465.054,39.4695,44498
KS.SEO2,465.054,39.5695,28461
KS.SEO2,465.054,39.6695,20250
KS.SEO2,465.054,39.7695,34214
KS.SEO2,465.054,39.8695,31955
KS.SEO2,465.054,39.9695,3415
KS.SEO2,465.054,40.0695,-4795
KS.SEO2,465.054,40.1695,-2005
KS.SEO2,465.054,40.2695,-1315
KS.SEO2,465.054,40.3695,-9864
KS.SEO2,465.054,40.4695,-11966
KS.SEO2,465.054,40.5695,4869
KS.SEO2,465.054,40.6695,32879
KS.SEO2,465.054,40.7695,43356
KS.SEO2,465.054,40.8695,34869
KS.SEO2,465.054,40.9695,13953
KS.SEO2,465.054,41.0695,-1238
KS.SEO2,465.054,41.1695,1042
KS.SEO2,465.054,41.2695,6783
KS.SEO2,465.054,41.3695,5986
KS.SEO2,465.054,41.4695,8181
KS.SEO2,465.054,41.5695,12070
KS.SEO2,465.054,41.6695,33048
KS.SEO2,465.054,41.7695,45783
KS.SEO2,465.054,41.8695,41011
KS.SEO2,465.054,41.9695,28627
KS.SEO2,465.054,42.0695,18159
KS.SEO2,465.054,42.1695,21839
KS.SEO2,465.054,42.2695,26439
KS.SEO2,465.054,42.3695,30773
KS.SEO2,465.054,42.4695,40115
KS.SEO2,465.054,42.5695,24917
KS.SEO2,465.054,42.6695,10864
KS.SEO2,465.054,42.7695,-7488
KS.SEO2,465.054,42.8695,-7426
KS.SEO2,465.054,42.9695,6756
KS.SEO2,465.054,43.0695,12584
KS.SEO2,465.054,43.1695,15127
KS.SEO2,465.054,43.2695,18880
KS.SEO2,465.054,43.3695,10889
KS.SEO2,465.054,43.4695,12758
KS.SEO2,465.054,43.5695,26733
KS.SEO2,465.054,43.6695,39716
KS.SEO2,465.054,43.7695,54348
KS.SEO2,465.054,43.8695,54723
KS.SEO2,465.054,43.9695,34127
KS.SEO2,465.054,44.0695,18246
KS.SEO2,465.054,44.1695,14141
KS.SEO2,465.054,44.2695,18031
KS.SEO2,465.054,44.3695,26753
KS.SEO2,465.054,44.4695,12821
KS.SEO2,465.054,44.5695,-5914
KS.SEO2,465.054,44.6695,-13593
KS.SEO2,465.054,44.7695,-19089
KS.SEO2,465.054,44.8695,-12550
KS.SEO2,465.054,44.9695,-2754
KS.SEO2,465.054,45.0695,-2421
KS.SEO2,465.054,45.1695,6990
KS.SEO2,465.054,45.2695,18870
KS.SEO2,465.054,45.3695,31551
KS.SEO2,465.054,45.4695,46793
KS.SEO2,465.054,45.5695,58884
KS.SEO2,465.054,45.6695,66754
KS.SEO2,465.054,45.7695,51698
KS.SEO2,465.054,45.8695,27299
KS.SEO2,465.054,45.9695,19929
KS.SEO2,465.054,46.0695,10417
KS.SEO2,465.054,46.1695,-1875
KS.SEO2,465.054,46.2695,-20980
KS.SEO2,465.054,46.3695,-43652
KS.SEO2,465.054,46.4695,-50774
KS.SEO2,465.054,46.5695,-43431
KS.SEO2,465.054,46.6695,-34957
KS.SEO2,465.054,46.7695,-34959
KS.SEO2,465.054,46.8695,-34979
KS.SEO2,465.054,46.9695,-34990
KS.SEO2,465.054,47.0695,-34981
KS.SEO2,465.054,47.1695,-34997
KS.SEO2,465.054,47.2695,-34997
KS.SEO2,465.054,47.3695,-14353
KS.SEO2,465.054,47.4695,-9271
KS.SEO2,465.054,47.5695,2993
KS.SEO2,465.054,47.6695,14340
KS.SEO2,465.054,47.7695,18745
KS.SEO2,465.054,47.8695,25584
KS.SEO2,465.054,47.9695,29600
KS.SEO2,465.054,48.0695,45542
KS.SEO2,465.054,48.1695,73843
KS.SEO2,465.054,48.2695,81524
KS.SEO2,465.054,48.3695,79506
KS.SEO2,465.054,48.4695,92173
KS.SEO2,465.054,48.5695,92987
KS.SEO2,465.054,48.6695,79526
KS.SEO2,465.054,48.7695,63599
KS.SEO2,465.054,48.8695,52986
KS.SEO2,465.054,48.9695,31889
KS.SEO2,465.054,49.0695,1081
KS.SEO2,465.054,49.1695,-25896
KS.SEO2,465.054,49.2695,-58094
KS.SEO2,465.054,49.3695,-96216
KS.SEO2,465.054,49.4695,-125624
KS.SEO2,465.054,49.5695,-135614
KS.SEO2,465.054,49.6695,-141691
KS.SEO2,465.054,49.7695,-145073
KS.SEO2,465.054,49.8695,-146604
KS.SEO2,465.054,49.9695,-149535
KS.SEO2,465.054,50.0695,-153755
KS.SEO2,465.054,50.1695,-137420
KS.SEO2,465.054,50.2695,-119068
KS.SEO2,465.054,50.3695,-108563
KS.SEO2,465.054,50.4695,-99478
KS.SEO2,465.054,50.5695,-78195
KS.SEO2,465.054,50.6695,-43086
KS.SEO2,465.054,50.7695,-10398
KS.SEO2,465.054,50.8695,6750
KS.SEO2,465.054,50.9695,25758
KS.SEO2,465.054,51.0695,47871
KS.SEO2,465.054,51.1695,63954
KS.SEO2,465.054,51.2695,80930
KS.SEO2,465.054,51.3695,99777
KS.SEO2,465.054,51.4695,108127
KS.SEO2,465.054,51.5695,103029
KS.SEO2,465.054,51.6695,91129
KS.SEO2,465.054,51.7695,78391
KS.SEO2,465.054,51.8695,65558
KS.SEO2,465.054,51.9695,49948
KS.SEO2,465.054,52.0695,18485
KS.SEO2,465.054,52.1695,-20268
KS.SEO2,465.054,52.2695,-41743
KS.SEO2,465.054,52.3695,-51573
KS.SEO2,465.054,52.4695,-68753
KS.SEO2,465.054,52.5695,-89929
KS.SEO2,465.054,52.6695,-108602
KS.SEO2,465.054,52.7695,-120477
KS.SEO2,465.054,52.8695,-120403
KS.SEO2,465.054,52.9695,-108633
KS.SEO2,465.054,53.0695,-88937
KS.SEO2,465.054,53.1695,-68315
KS.SEO2,465.054,53.2695,-45665
KS.SEO2,465.054,53.3695,-18776
KS.SEO2,465.054,53.4695,10821
KS.SEO2,465.054,53.5695,42025
KS.SEO2,465.054,53.6695,77774
KS.SEO2,465.054,53.7695,106586
KS.SEO2,465.054,53.8695,115601
KS.SEO2,465.054,53.9695,109883
KS.SEO2,465.054,54.0695,106305
KS.SEO2,465.054,54.1695,108833
KS.SEO2,465.054,54.2695,103318
KS.SEO2,465.054,54.3695,83474
KS.SEO2,465.054,54.4695,63271
KS.SEO2,465.054,54.5695,51530
KS.SEO2,465.054,54.6695,30288
KS.SEO2,465.054,54.7695,9181
KS.SEO2,465.054,54.8695,-5296
KS.SEO2,465.054,54.9695,-19552
KS.SEO2,465.054,55.0695,-36609
KS.SEO2,465.054,55.1695,-49859
KS.SEO2,465.054,55.2695,-55214
KS.SEO2,465.054,55.3695,-57292
KS.SEO2,465.054,55.4695,-64517
KS.SEO2,465.054,55.5695,-68332
KS.SEO2,465.054,55.6695,-67652
KS.SEO2,465.054,55.7695,-64990
KS.SEO2,465.054,55.8695,-46083
KS.SEO2,465.054,55.9695,-24890
KS.SEO2,465.054,56.0695,-12512
KS.SEO2,465.054,56.1695,-1363
KS.SEO2,465.054,56.2695,14283
KS.SEO2,465.054,56.3695,22211
KS.SEO2,465.054,56.4695,22209
KS.SEO2,465.054,56.5695,22189
KS.SEO2,465.054,56.6695,22178
KS.SEO2,465.054,56.7695,22189
KS.SEO2,465.054,56.8695,22189
IU.INCN,477.077,49.1695,2396
IU.INCN,477.077,49.2695,1168
IU.INCN,477.077,49.3695,3143
IU.INCN,477.077,49.4695,2488
IU.INCN,477.077,49.5695,2545
IU.INCN,477.077,49.6695,3731
IU.INCN,477.077,49.7695,2881
IU.INCN,477.077,49.8695,2091
IU.INCN,477.077,49.9695,2744
IU.INCN,477.077,50.0695,2477
IU.INCN,477.077,50.1695,3741
IU.INCN,477.077,50.2695,3468
IU.INCN,477.077,50.3695,2719
IU.INCN,477.077,50.4695,3282
IU.INCN,477.077,50.5695,1643
IU.INCN,477.077,50.6695,3030
IU.INCN,477.077,50.7695,2723
IU.INCN,477.077,50.8695,3442
IU.INCN,477.077,50.9695,3801
IU.INCN,477.077,51.0695,3756
IU.INCN,477.077,51.1695,4451
IU.INCN,477.077,51.2695,1627
IU.INCN,477.077,51.3695,3235
IU.INCN,477.077,51.4695,3792
IU.INCN,477.077,51.5695,3767
IU.INCN,477.077,51.6695,2494
IU.INCN,477.077,51.7695,2066
IU.INCN,477.077,51.8695,1256
IU.INCN,477.077,51.9695,988
IU.INCN,477.077,52.0695,1086
IU.INCN,477.077,52.1695,-420
IU.INCN,477.077,52.2695,-244
IU.INCN,477.077,52.3695,196
IU.INCN,477.077,52.4695,-935
IU.INCN,477.077,52.5695,-1161
IU.INCN,477.077,52.6695,-1101
IU.INCN,477.077,52.7695,-1851
IU.INCN,477.077,52.8695,-500
IU.INCN,477.077,52.9695,-730
IU.INCN,477.077,53.0695,291
IU.INCN,477.077,53.1695,2195
IU.INCN,477.077,53.2695,-511
IU.INCN,477.077,53.3695,584
IU.INCN,477.077,53.4695,2188
IU.INCN,477.077,53.5695,3858
IU.INCN,477.077,53.6695,2724
IU.INCN,477.077,53.7695,1785
IU.INCN,477.077,53.8695,3532
IU.INCN,477.077,53.9695,3041
IU.INCN,477.077,54.0695,3061
IU.INCN,477.077,54.1695,4608
IU.INCN,477.077,54.2695,4351
IU.INCN,477.077,54.3695,1807
IU.INCN,477.077,54.4695,3174
IU.INCN,477.077,54.5695,1566
IU.INCN,477.077,54.6695,2316
IU.INCN,477.077,54.7695,1456
IU.INCN,477.077,54.8695,630
IU.INCN,477.077,54.9695,463
IU.INCN,477.077,55.0695,-558
IU.INCN,477.077,55.1695,-534
IU.INCN,477.077,55.2695,376
IU.INCN,477.077,55.3695,-1021
IU.INCN,477.077,55.4695,-837
IU.INCN,477.077,55.5695,36
IU.INCN,477.077,55.6695,-1359
IU.INCN,477.077,55.7695,-306
IU.INCN,477.077,55.8695,-777
IU.INCN,477.077,55.9695,-1211
IU.INCN,477.077,56.0695,-635
IU.INCN,477.077,56.1695,-301
IU.INCN,477.077,56.2695,1586
IU.INCN,477.077,56.3695,309
IU.INCN,477.077,56.4695,513
IU.INCN,477.077,56.5695,1256
IU.INCN,477.077,56.6695,303
IU.INCN,477.077,56.7695,973
IU.INCN,477.077,56.8695,2108
IU.INCN,477.077,56.9695,1331
IU.INCN,477.077,57.0695,1421
IU.INCN,477.077,57.1695,1314
IU.INCN,477.077,57.2695,1429
IU.INCN,477.077,57.3695,2155
IU.INCN,477.077,57.4695,1236
IU.INCN,477.077,57.5695,945
IU.INCN,477.077,57.6695,653
IU.INCN,477.077,57.7695,173
IU.INCN,477.077,57.8695,-814
IU.INCN,477.077,57.9695,213
IU.INCN,477.077,58.0695,-93
IU.INCN,477.077,58.1695,-1237
IU.INCN,477.077,58.2695,-972
IU.INCN,477.077,58.3695,-1353
IU.INCN,477.077,58.4695,-683
IU.INCN,477.077,58.5695,-802
IU.INCN,477.077,58.6695,-1561
IU.INCN,477.077,58.7695,-769
IU.INCN,477.077,58.8695,-740
IU.INCN,477.077,58.9695,-1459
IU.INCN,477.077,59.0695,-301
IU.INCN,477.077,59.1695,-309
IU.INCN,477.077,59.2695,-329
IU.INCN,477.077,59.3695,-321
IU.INCN,477.077,59.4695,-311
IU.INCN,477.077,59.5695,-323
IU.INCN,477.077,59.6695,-323
IU.INCN,477.077,59.7695,-323
IU.INCN,477.077,59.8695,-57537
IU.INCN,477.077,59.9695,-37030
IU.INCN,477.077,60.0695,-61665
IU.INCN,477.077,60.1695,-55618
IU.INCN,477.077,60.2695,14483
IU.INCN,477.077,60.3695,13940
IU.INCN,477.077,60.4695,-28217
IU.INCN,477.077,60.5695,-4803
IU.INCN,477.077,60.6695,-31957
IU.INCN,477.077,60.7695,40591
IU.INCN,477.077,60.8695,30094
IU.INCN,477.077,60.9695,-56447
IU.INCN,477.077,61.0695,-38752
IU.INCN,477.077,61.1695,-43374
IU.INCN,477.077,61.2695,-34441
IU.INCN,477.077,61.3695,-27653
IU.INCN,477.077,61.4695,-28452
IU.INCN,477.077,61.5695,-5902
IU.INCN,477.077,61.6695,-56829
IU.INCN,477.077,61.7695,-103386
IU.INCN,477.077,61.8695,31095
IU.INCN,477.077,61.9695,72455
IU.INCN,477.077,62.0695,-20692
IU.INCN,477.077,62.1695,9754
IU.INCN,477.077,62.2695,-114112
IU.INCN,477.077,62.3695,-113413
IU.INCN,477.077,62.4695,-96741
IU.INCN,477.077,62.5695,-63121
IU.INCN,477.077,62.6695,-30257
IU.INCN,477.077,62.7695,-24589
IU.INCN,477.077,62.8695,6152
IU.INCN,477.077,62.9695,-28588
IU.INCN,477.077,63.0695,12631
IU.INCN,477.077,63.1695,-4524
IU.INCN,477.077,63.2695,11958
IU.INCN,477.077,63.3695,-85187
IU.INCN,477.077,63.4695,-110280
IU.INCN,477.077,63.5695,-60117
IU.INCN,477.077,63.6695,-27396
IU.INCN,477.077,63.7695,-75736
IU.INCN,477.077,63.8695,-67461
IU.INCN,477.077,63.9695,-105051
IU.INCN,477.077,64.0695,-11454
IU.INCN,477.077,64.1695,11532
IU.INCN,477.077,64.2695,-76508
IU.INCN,477.077,64.3695,-90968
IU.INCN,477.077,64.4695,-49090
IU.INCN,477.077,64.5695,-44704
IU.INCN,477.077,64.6695,-54806
IU.INCN,477.077,64.7695,-67172
IU.INCN,477.077,64.8695,39734
IU.INCN,477.077,64.9695,21590
IU.INCN,477.077,65.0695,-64733
IU.INCN,477.077,65.1695,20696
IU.INCN,477.077,65.2695,-305
IU.INCN,477.077,65.3695,-32097
IU.INCN,477.077,65.4695,-32105
IU.INCN,477.077,65.5695,-32125
IU.INCN,477.077,65.6695,-32117
IU.INCN,477.077,65.7695,-32107
IU.INCN,477.077,65.8695,129625
IU.INCN,477.077,65.9695,196599
IU.INCN,477.077,66.0695,-67132
IU.INCN,477.077,66.1695,-282109
IU.INCN,477.077,66.2695,23997
IU.INCN,477.077,66.3695,332769
IU.INCN,477.077,66.4695,279818
IU.INCN,477.077,66.5695,95600
IU.INCN,477.077,66.6695,-62373
IU.INCN,477.077,66.7695,-125434
IU.INCN,477.077,66.8695,-263426
IU.INCN,477.077,66.9695,-305654
IU.INCN,477.077,67.0695,-198792
IU.INCN,477.077,67.1695,10775
IU.INCN,477.077,67.2695,98807
IU.INCN,477.077,67.3695,3928
IU.INCN,477.077,67.4695,-119397
IU.INCN,477.077,67.5695,-35458
IU.INCN,477.077,67.6695,-66284
IU.INCN,477.077,67.7695,37359
IU.INCN,477.077,67.8695,55989
IU.INCN,477.077,67.9695,-34020
IU.INCN,477.077,68.0695,43352
IU.INCN,477.077,68.1695,-6671
IU.INCN,477.077,68.2695,-167668
IU.INCN,477.077,68.3695,-238525
IU.INCN,477.077,68.4695,-315452
IU.INCN,477.077,68.5695,-328607
IU.INCN,477.077,68.6695,-246227
IU.INCN,477.077,68.7695,-242090
IU.INCN,477.077,68.8695,-259385
IU.INCN,477.077,68.9695,-83230
IU.INCN,477.077,69.0695,27500
IU.INCN,477.077,69.1695,-107206
IU.INCN,477.077,69.2695,-105581
IU.INCN,477.077,69.3695,-70405
IU.INCN,477.077,69.4695,-155732
IU.INCN,477.077,69.5695,-260400
IU.INCN,477.077,69.6695,-155651
IU.INCN,477.077,69.7695,-26481
IU.INCN,477.077,69.8695,14739
IU.INCN,477.077,69.9695,14953
IU.INCN,477.077,70.0695,-19840
IU.INCN,477.077,70.1695,-191599
IU.INCN,477.077,70.2695,-250836
IU.INCN,477.077,70.3695,-227953
IU.INCN,477.077,70.4695,-132926
IU.INCN,477.077,70.5695,-128839
IU.INCN,477.077,70.6695,-189571
IU.INCN,477.077,70.7695,-187331
IU.INCN,477.077,70.8695,-187347
IU.INCN,477.077,70.9695,-187369
IU.INCN,477.077,49.1695,2396
IU.INCN,477.077,49.2695,1168
IU.INCN,477.077,49.3695,3143
IU.INCN,477.077,49.4695,2488
IU.INCN,477.077,49.5695,2545
IU.INCN,477.077,49.6695,3731
IU.INCN,477.077,49.7695,2881
IU.INCN,477.077,49.8695,2091
IU.INCN,477.077,49.9695,2744
IU.INCN,477.077,50.0695,2477
IU.INCN,477.077,50.1695,3741
IU.INCN,477.077,50.2695,3468
IU.INCN,477.077,50.3695,2719
IU.INCN,477.077,50.4695,3282
IU.INCN,477.077,50.5695,1643
IU.INCN,477.077,50.6695,3030
IU.INCN,477.077,50.7695,2723
IU.INCN,477.077,50.8695,3442
IU.INCN,477.077,50.9695,3801
IU.INCN,477.077,51.0695,3756
IU.INCN,477.077,51.1695,4451
IU.INCN,477.077,51.2695,1627
IU.INCN,477.077,51.3695,3235
IU.INCN,477.077,51.4695,3792
IU.INCN,477.077,51.5695,3767
IU.INCN,477.077,51.6695,2494
IU.INCN,477.077,51.7695,2066
IU.INCN,477.077,51.8695,1256
IU.INCN,477.077,51.9695,988
IU.INCN,477.077,52.0695,1086
IU.INCN,477.077,52.1695,-420
IU.INCN,477.077,52.2695,-244
IU.INCN,477.077,52.3695,196
IU.INCN,477.077,52.4695,-935
IU.INCN,477.077,52.5695,-1161
IU.INCN,477.077,52.6695,-1101
IU.INCN,477.077,52.7695,-1851
IU.INCN,477.077,52.8695,-500
IU.INCN,477.077,52.9695,-730
IU.INCN,477.077,53.0695,291
IU.INCN,477.077,53.1695,2195
IU.INCN,477.077,53.2695,-511
IU.INCN,477.077,53.3695,584
IU.INCN,477.077,53.4695,2188
IU.INCN,477.077,53.5695,3858
IU.INCN,477.077,53.6695,2724
IU.INCN,477.077,53.7695,1785
IU.INCN,477.077,53.8695,3532
IU.INCN,477.077,53.9695,3041
IU.INCN,477.077,54.0695,3061
IU.INCN,477.077,54.1695,4608
IU.INCN,477.077,54.2695,4351
IU.INCN,477.077,54.3695,1807
IU.INCN,477.077,54.4695,3174
IU.INCN,477.077,54.5695,1566
IU.INCN,477.077,54.6695,2316
IU.INCN,477.077,54.7695,1456
IU.INCN,477.077,54.8695,630
IU.INCN,477.077,54.9695,463
IU.INCN,477.077,55.0695,-558
IU.INCN,477.077,55.1695,-534
IU.INCN,477.077,55.2695,376
IU.INCN,477.077,55.3695,-1021
IU.INCN,477.077,55.4695,-837
IU.INCN,477.077,55.5695,36
IU.INCN,477.077,55.6695,-1359
IU.INCN,477.077,55.7695,-306
IU.INCN,477.077,55.8695,-777
IU.INCN,477.077,55.9695,-1211
IU.INCN,477.077,56.0695,-635
IU.INCN,477.077,56.1695,-301
IU.INCN,477.077,56.2695,1586
IU.INCN,477.077,56.3695,309
IU.INCN,477.077,56.4695,513
IU.INCN,477.077,56.5695,1256
IU.INCN,477.077,56.6695,303
IU.INCN,477.077,56.7695,973
IU.INCN,477.077,56.8695,2108
IU.INCN,477.077,56.9695,1331
IU.INCN,477.077,57.0695,1421
IU.INCN,477.077,57.1695,1314
IU.INCN,477.077,57.2695,1429
IU.INCN,477.077,57.3695,2155
IU.INCN,477.077,57.4695,1236
IU.INCN,477.077,57.5695,945
IU.INCN,477.077,57.6695,653
IU.INCN,477.077,57.7695,173
IU.INCN,477.077,57.8695,-814
IU.INCN,477.077,57.9695,213
IU.INCN,477.077,58.0695,-93
IU.INCN,477.077,58.1695,-1237
IU.INCN,477.077,58.2695,-972
IU.INCN,477.077,58.3695,-1353
IU.INCN,477.077,58.4695,-683
IU.INCN,477.077,58.5695,-802
IU.INCN,477.077,58.6695,-1561
IU.INCN,477.077,58.7695,-769
IU.INCN,477.077,58.8695,-740
IU.INCN,477.077,58.9695,-1459
IU.INCN,477.077,59.0695,-301
IU.INCN,477.077,59.1695,-309
IU.INCN,477.077,59.2695,-329
IU.INCN,477.077,59.3695,-321
IU.INCN,477.077,59.4695,-311
IU.INCN,477.077,59.5695,-323
IU.INCN,477.077,59.6695,-323
IU.INCN,477.077,59.7695,-323
IU.INCN,477.077,59.8695,-57537
IU.INCN,477.077,59.9695,-37030
IU.INCN,477.077,60.0695,-61665
IU.INCN,477.077,60.1695,-55618
IU.INCN,477.077,60.2695,14483
IU.INCN,477.077,60.3695,13940
IU.INCN,477.077,60.4695,-28217
IU.INCN,477.077,60.5695,-4803
IU.INCN,477.077,60.6695,-31957
IU.INCN,477.077,60.7695,40591
IU.INCN,477.077,60.8695,30094
IU.INCN,477.077,60.9695,-56447
IU.INCN,477.077,61.0695,-38752
IU.INCN,477.077,61.1695,-43374
IU.INCN,477.077,61.2695,-34441
IU.INCN,477.077,61.3695,-27653
IU.INCN,477.077,61.4695,-28452
IU.INCN,477.077,61.5695,-5902
IU.INCN,477.077,61.6695,-56829
IU.INCN,477.077,61.7695,-103386
IU.INCN,477.077,61.8695,31095
IU.INCN,477.077,61.9695,72455
IU.INCN,477.077,62.0695,-20692
IU.INCN,477.077,62.1695,9754
IU.INCN,477.077,62.2695,-114112
IU.INCN,477.077,62.3695,-113413
IU.INCN,477.077,62.4695,-96741
IU.INCN,477.077,62.5695,-63121
IU.INCN,477.077,62.6695,-30257
IU.INCN,477.077,62.7695,-24589
IU.INCN,477.077,62.8695,6152
IU.INCN,477.077,62.9695,-28588
IU.INCN,477.077,63.0695,12631
IU.INCN,477.077,63.1695,-4524
IU.INCN,477.077,63.2695,11958
IU.INCN,477.077,63.3695,-85187
IU.INCN,477.077,63.4695,-110280
IU.INCN,477.077,63.5695,-60117
IU.INCN,477.077,63.6695,-27396
IU.INCN,477.077,63.7695,-75736
IU.INCN,477.077,63.8695,-67461
IU.INCN,477.077,63.9695,-105051
IU.INCN,477.077,64.0695,-11454
IU.INCN,477.077,64.1695,11532
IU.INCN,477.077,64.2695,-76508
IU.INCN,477.077,64.3695,-90968
IU.INCN,477.077,64.4695,-49090
